6.040209345887972286e-03,7.357016586185130547e-02,1.262857179954498310e+00,4.093168525872735719e-01,2.259405678791288202e-02,1.914985571528298408e+07,2.884759895422774334e-01,4.467698283704496509e-02,6.005316845616301968e-01,5.233395616050935395e-01,6.013568876983363919e-03,1.180282205238761956e-01,1.910305768418333883e-01,8.746413282869187900e-02,2.868618513273754611e-01,1.736415747325261494e+00,3.849857288313134895e-01
1.346090963207846906e-03,6.765907575599851287e-02,7.763903264080412869e-01,1.396867728252813579e-01,6.445556854711909610e-03,1.474006959154651314e+07,1.408720908236504865e-01,5.032931654033354768e-02,1.323416490131084533e+00,4.518031477462054746e-02,4.840953542171090584e-02,5.911392444732019302e-02,3.464424935412694917e-01,5.662618559095013854e-02,1.526290477561218939e+00,1.907208285433193706e-01,1.559796941670918702e-01
3.450632871042125932e-03,8.168413078043515463e-02,5.212089707969845831e-01,1.844619900692882897e-01,5.523779196292139676e-02,2.534661975834159553e+07,1.675310335875769829e-01,2.308476620077474367e-02,2.250781503608325629e+00,1.726318803937338942e-01,2.422919496814618726e-02,1.860030249700904970e-01,1.977035439498293634e-01,2.382712642085124399e-01,1.605335987735765357e+00,3.146653207037352629e-01,1.850492039164315372e-01
1.474895229183481051e-04,3.727786133245040295e-02,3.909251163426142872e-01,2.064692085952749279e-01,2.872210900918701834e-02,2.229060296922181174e+07,2.172239663337709459e-01,1.619391172807524981e-01,1.390141093474160039e+00,6.560765346946421106e-01,7.271809575506544936e-03,1.894843062267979883e-01,3.590134163974793013e-01,2.389475704550838853e-01,1.675264086658853069e+00,5.079141570312882825e-01,1.648605372081039244e-01
6.820038446992171197e-03,1.191169720819058309e-01,8.079087428920149749e-01,1.562399076247246721e-01,1.654056794949733400e-02,2.318158726380359381e+07,3.011573850797161223e-01,8.436812276065834559e-02,6.276258408008957013e-02,1.388253272469731847e+00,1.721818830979302472e-03,4.412168718645673865e-02,1.848404540835206777e-01,8.985937697804206870e-02,1.135525127743832963e+00,2.654823003545936366e-01,1.654567529315637275e-01
3.050308866080518339e-03,2.925266936639242185e-02,8.360164285509174009e-01,1.657751643649233234e-02,1.923433892027869713e-02,2.616024629454285279e+07,3.812558681438117485e-03,1.038246822028347643e-01,7.453462689233694149e-01,2.085823884899382197e+00,1.781126266582456000e-02,2.353609992398753362e-02,1.359029877781451900e-01,3.413120863587131015e-02,1.112512056766101765e+00,3.129106645012894594e-01,2.096023381637196134e-02
3.447568983843936688e-03,3.740839320749163310e-02,7.460889169153364087e-01,7.783940759526294939e-02,1.189263022461992808e-02,2.395121732418470830e+07,7.368566423657941789e-01,2.698172181157290281e-02,2.292103050792307639e-01,1.250977614848440611e+00,7.882087377913514145e-03,6.442019063940743195e-02,6.145996976670246859e-02,1.097045550710767509e-01,9.656784989051551138e-01,2.065431888278504435e-02,5.647873108853119356e-02
4.339843939157260119e-03,6.230372339314173974e-02,1.140816615719227212e+00,2.055646589648568723e-02,5.684864964882978267e-02,1.398146005751426890e+07,1.632177216195651315e-01,1.186613154543443849e-01,5.704310888132230417e+00,1.735512291985418454e+00,3.453337253787659711e-02,9.518760329273151521e-02,1.776630390432881457e-01,1.916938568716419211e-01,6.147411481918623605e-02,2.946352725567936703e-01,3.798454839774740438e-02
1.209590827197445061e-02,8.079319069363320380e-03,1.530250912175638245e+00,4.546429074735052756e-01,5.908792987755831505e-02,5.296449186671750795e+03,3.712248608577373710e-01,2.115275535484606173e-01,5.791190799035866199e+00,4.994371084019844531e+00,1.989894029247957219e-02,4.406834426249354730e-01,5.574034603121538201e-01,4.796470462276037350e-01,5.896202702620374492e-01,2.139954534909744854e-01,3.751546569212746429e-01
1.604106036425019413e-04,4.618758629658429454e-02,1.543673151426163459e+00,1.203794907507781398e+00,3.523593733605418638e-02,4.512936463397156331e+03,2.495925195203698710e-01,2.170285729584831569e-01,6.949048090855941773e+00,6.902830630401858514e+00,3.100447486863927571e-02,1.447553453804524715e+00,9.225286442831398537e-01,1.623981790844598816e+00,3.814409110525319724e-01,3.501978961823358494e-02,5.174743104805967775e-01
5.915770819545331302e-05,2.052744699381851140e-02,1.688009587487223628e+00,1.168654289903787655e-02,2.476316670792782712e-02,4.146403435933945048e+01,2.526159536970736808e-01,2.534772155002693039e-01,1.038709865657973097e+01,2.768054813703793471e+00,4.801968125712262336e-02,1.296983397011056971e-01,1.756595604049545900e-01,1.516115491415419569e-01,9.737136258427884217e-01,4.650450701455005609e-01,2.702131115332020300e-02
1.769662120114098326e-03,1.666935253712844012e-01,1.017217340885747667e+00,1.504653029649489770e-01,3.856900068726785979e-02,6.237963024996700412e+00,1.750586530531312024e-01,2.416972190835196821e-01,2.930561472627202679e+00,1.432395386284511352e+00,2.195812613858643542e-02,3.561593277267853797e-01,4.627789919030436683e-01,1.768508398414534999e-01,1.479097069709778556e-01,2.884490631103293623e-01,1.977952353833459798e-01
4.450922146617235231e-03,1.297667986169618870e-01,8.074118489300453616e-01,2.120236081661239138e-03,5.743769661540615995e-02,1.601633489127689547e+00,5.132638219603025131e-01,1.381064699408706131e-01,2.845968539068400194e+00,6.338402462596250952e-01,3.407261318057717980e-02,1.478439796261129813e-01,3.495405326305370264e-01,3.676799091206409825e-02,4.262477590263717420e-01,6.345387874110419713e-02,1.766851309030040978e-02
8.708821005954946876e-03,1.221186553917615741e-01,8.624998705277481248e-02,2.030313528630629805e-01,4.889688004043269559e-02,1.029147897618196250e+00,3.932502296075509468e-02,5.245839798127652220e-02,3.816407063960551849e-01,5.634435764775973937e-02,1.481176180428774372e-02,2.113808275015358062e-01,1.083896332470128954e-01,2.893394675825400331e-01,7.882424421238250212e-02,2.790552379851384823e-01,2.111863912797182496e-01
9.248634844192316681e-04,3.691147451492981374e-02,3.843636999916709152e-01,2.403341175779241112e-01,3.177080307297708295e-02,6.912546589278990572e-01,1.118215216395962580e-01,2.134764583486463141e-01,1.565642929385849369e+00,2.259453514598541712e-01,9.465621061594230168e-03,2.069668142256100019e-01,4.888959415555903520e-01,1.782539013495460789e-01,8.384488803537787360e-01,1.142285665884397276e-02,2.130186900253834281e-01
2.361141169313968422e-03,9.262912090036342846e-03,2.236860337296102397e-01,2.050896845185899986e-01,4.608632148349740137e-02,2.505747674248294810e-01,1.123978005125899626e-01,9.466839507491046912e-02,1.374992574167218429e+00,1.337205069993272280e-02,1.373951914050653735e-02,1.519208933938841211e-01,5.002922339428693688e-01,2.306142142479530865e-01,9.451075479997611550e-01,3.127049535619211285e-02,2.811430448512564628e-01
2.301651000287434292e-04,1.343115531552906972e-01,2.193717378294119114e-01,4.594724937720593566e-03,3.375018406668320314e-02,6.379508081017436216e-02,2.132002853334965253e-01,7.036947582817809632e-02,9.829130848270112297e-01,4.959981439631315769e-01,1.137150611950558943e-02,7.385352445784783282e-02,4.829244884511271763e-02,6.946776450953387472e-02,6.038758451835865015e-01,3.516017058063166112e-01,9.451836497824002425e-02
4.237138226289518042e-03,1.302878286586282852e-01,1.138968118610884511e-01,3.918010221123807701e-02,2.144762579690999774e-02,1.141512801019335388e-01,1.862093955509504239e-01,1.989173856767659787e-01,1.510078948131279963e+00,4.866301426375698180e-01,6.515629616675807853e-03,3.327022588049932672e-02,1.956769421294121680e-01,7.991461564066563994e-02,5.036844071625135033e-01,3.699916939060882148e-01,4.228873555141411320e-03
3.837347124821202269e-04,2.619791834976600842e-02,3.632131355815797491e-01,1.127490293685696338e-02,4.794000075929398530e-02,1.638938185824355964e-01,3.378105607288094392e-01,2.784765025115663040e-01,1.108803180307061487e+00,4.576837834510114056e-01,2.306379969970661845e-02,1.658215609263559084e-02,6.607541818237602782e-02,5.245357900420551805e-02,1.119891218782203268e-01,4.673809674395330016e-01,3.689922885250014606e-02
2.990196956685969680e-03,6.474015926784282282e-02,8.735720509845694426e-02,3.100811389325964229e-01,2.960246888197679352e-02,1.983046246116528244e-01,3.078488334113420044e-01,5.233654774877539995e-02,3.378600580293587841e-02,9.386741276189243532e-02,2.464659909652763131e-02,2.761013827951170341e-01,3.794876917555824875e-02,3.511067613239624574e-01,2.209302669956038911e-01,7.704007821591096761e-01,3.049401509814053668e-01
5.141500290218520459e-03,8.772363793572605928e-02,3.303808503601856628e-01,4.236803396258178034e-01,5.504935143374977552e-02,2.365057594284889486e-01,1.516175010319164851e-01,1.543672831699162418e-01,9.479062630771002418e-01,2.647368537059903715e-01,4.457863151096096849e-03,3.371545481852232795e-01,2.793324563536058736e-01,3.455131333597192822e-01,1.342081296996319173e-01,1.517923788986020317e-01,4.205700316023393004e-01
8.767340632742632797e-03,2.470206038996730635e-02,8.004930051167699623e-02,8.800127863970816366e-02,6.374475154425299217e-02,3.298975487348483338e-01,1.470487001456869947e-01,1.537247869851325888e-01,1.531996984445875842e+00,3.425295317476224205e-02,1.642786612283049161e-02,8.561208818775679907e-02,4.438571730604171650e-01,7.963964819811543416e-02,6.403058801705552305e-01,2.354388519334002228e-01,2.239297564399313489e-01
5.765829374501421070e-04,1.072845783386242591e-01,6.328856310794936380e-02,1.111013061291589721e-01,9.180208911271771355e-02,5.435652005392844766e-01,3.351046698520688816e-01,7.123191252230930137e-02,1.314081479105187578e+00,2.841126632785703210e-01,1.118818909917753193e-02,1.211712545685496162e-01,5.381381854882841820e-01,8.775626880721575096e-02,2.893890520706250968e-01,1.329972729593804359e-01,1.828493853810381209e-01
2.105769816843023408e-04,1.448294742722627815e-01,4.577659633128798311e-01,1.833166952050811760e-01,1.107761737148063308e-01,1.191979472047362698e+01,2.940733282017242156e-01,3.855075239287935607e-01,1.808398655813317379e+00,3.233788311364212964e-01,1.352575088147884956e-02,2.072499286110053018e-01,3.409228358319725816e-01,2.703553612059456657e-01,9.130639753742405551e-01,1.568313432301441865e-02,1.253089496905503142e-01
4.021098704639615396e-04,9.614685356775017067e-02,4.857958894133589944e-01,2.074459307168395883e-01,6.686593998150885954e-02,3.308784163738681003e+07,5.389360593434202595e-01,7.497812101968197307e-02,2.777658963585717622e+00,1.864987636022666484e+00,2.747587220057617647e-03,2.901992782129855786e-01,2.021345525195921145e-01,3.028335282075588775e-01,5.374595401085856539e-01,2.094583155498652982e-01,2.082390797155641848e-01
2.576516339271242443e-04,1.400057162511973152e-01,1.173556521611371029e+00,5.063249678219040872e-02,4.048866800660557742e-03,2.671891933306625113e+07,1.052424569028021784e-01,2.599721758495354140e-01,1.819887531657505830e+00,7.030710741692346444e-01,3.499444438273411478e-02,9.573054107417679204e-02,3.216243338974612842e-02,1.771913069726088197e-01,6.683492945639819549e-01,3.169750487839472775e-01,1.457727517272124906e-01
5.906085345632617299e-03,1.518256108952657224e-01,8.412318013845292430e-01,7.450839601912888355e-02,2.344620967293918959e-02,2.920576489772345126e+07,6.245683303596007985e-01,1.691308584704376838e-01,1.571784860037639620e+00,2.841204916540302494e-01,1.283597697208493579e-02,6.305878610246838656e-02,2.669437186694302300e-01,1.078968369814181476e-02,1.883815759544301416e-01,1.951519363567130461e-01,1.842593909129204566e-01
3.206564275822100258e-03,3.568162687441343850e-02,1.426526288566385192e+00,2.024727578670849348e-01,1.607524268510393192e-02,5.880953606172172353e+06,2.944605762689446182e-01,1.770384980986349499e-01,4.478713462897362163e+00,9.609680456614850819e-01,5.285363144383970618e-02,2.153459950757287966e-01,5.767429268018108013e-02,2.331264821467539106e-01,8.399231954022057245e-01,2.276620762089909267e+00,3.453492633474007367e-01
2.280374748457579710e-03,9.491990803454882983e-03,7.872270348812182572e-01,3.052097473420821439e-02,9.819210195037762073e-03,3.595604707886877656e+07,1.078541954889069565e-01,5.729449671035508757e-02,6.998070354692286221e-01,5.278298802164761439e-01,8.462025329570186868e-03,6.172643922059488364e-02,2.353525140937941240e-01,7.669080941444041122e-02,1.127243426440718982e-01,1.886452317727310146e-01,6.056208125794818736e-02
1.643911570421140731e-03,1.313223909086095043e-01,4.782107674457071189e-01,1.965349407934588732e-01,8.153349101496190632e-03,3.153762093097845092e+07,1.554414681792599395e-01,4.144860702355461501e-02,1.269565182457420338e+00,1.640986984061317266e-01,2.949397311292224506e-03,2.440474957360443953e-01,5.745533601239821708e-01,2.582629367099687490e-01,4.242309050000655501e-01,3.067651987228612320e-01,2.038098345411827883e-01
2.982304998016269311e-03,4.273442918449280731e-02,1.792757072582457090e-01,5.690904797862247899e-02,2.691320519812496342e-02,3.086219196645123139e+07,1.962962967094202815e-01,4.403209999487455589e-02,3.270584295709066058e+00,3.744996233133272012e-01,1.648685981101628492e-02,1.531061145458255390e-02,4.645257775346813833e-01,2.615510659427700696e-02,1.240657010995405818e+00,4.285699016920786752e-02,6.078658919619662343e-03
7.942718328068409982e-04,1.626931010038942457e-02,4.079668220202001261e-01,3.714382712361269934e-01,5.119860592865854015e-03,2.579046353630679473e+07,5.630410414321104090e-02,3.275624562400107631e-02,3.467366949903130102e+00,4.671807903571402742e-01,1.159797852576888340e-02,2.812086697812738456e-01,1.874995896929010586e+00,2.302482821772365851e-01,1.195700406019030604e+00,3.004240088692404220e-01,3.444593560054408643e-01
5.941492335582066082e-03,1.815551822416583416e-02,9.077465900743996174e-01,4.470648747010220192e-01,6.601200622016530073e-03,1.620529438145221025e+07,3.240542359869539885e-03,3.249435668063713201e-02,2.573727257278583203e+00,2.615508301469039454e-01,1.516887235763422249e-02,4.020216538589559963e-01,1.020055350774369485e+00,2.023284190099772784e-01,2.293803437789365129e-01,5.747141822311202519e-01,2.843888585136041813e-01
4.605455016665615256e-05,8.889408932741518776e-02,1.070372439893493510e+00,5.244399227845691208e-02,1.644345462371473929e-02,1.366562393175522611e+07,1.014677387729223529e-01,2.025936540606128600e-01,2.159349785213406037e+00,2.528888380783427259e-01,1.455396052500770344e-02,6.806528751012901057e-02,1.516938523057450028e-01,4.158067420915139561e-02,6.461255611906084884e-01,4.788235849403638666e-01,6.564820150238714902e-02
3.010677570704079061e-04,7.168663954771398172e-02,2.099876936498723812e-01,3.450114719147218123e-01,1.483941688631407706e-02,8.649308097863309897e+00,2.113584486900330350e-01,1.738104423238646251e-02,5.145022922521723663e-01,2.667150746015673618e-02,5.827489698717547512e-04,3.055806260157626908e-01,5.286503510078679469e-01,3.636562971005244949e-01,1.453316420435325773e-01,5.025310870721756418e-01,3.263313589013427940e-01
